Point_Count,System_Time_Unix
19968,1765436178.331410000
19968,1765436178.498990000
19968,1765436178.633660000
20064,1765436178.832420000
19776,1765436178.959320000
20256,1765436179.172640000
19968,1765436179.725950000
20064,1765436179.741190000
19968,1765436179.763520000
19968,1765436180.755020000
20064,1765436180.779140000
20064,1765436180.789600000
19968,1765436181.012660000
19968,1765436181.029430000
20064,1765436181.127720000
20064,1765436181.296650000
20064,1765436181.436740000
19968,1765436181.644490000
20064,1765436181.765980000
19968,1765436181.915930000
19968,1765436182.039530000
19968,1765436182.246960000
20064,1765436182.366400000
19968,1765436182.579070000
19968,1765436182.703940000
19968,1765436182.913780000
19968,1765436183.050460000
19968,1765436183.171630000
19968,1765436183.361030000
19968,1765436183.579730000
19968,1765436183.910210000
19968,1765436184.037760000
20064,1765436184.165740000
19968,1765436184.388920000
19968,1765436184.942270000
20064,1765436184.952880000
19872,1765436185.723140000
20064,1765436185.734360000
19968,1765436185.744650000
19968,1765436185.754160000
19872,1765436187.080030000
20064,1765436187.100670000
19968,1765436187.112820000
19968,1765436187.125020000
20064,1765436187.233840000
20064,1765436187.245100000
19968,1765436187.255380000
20064,1765436187.449330000
19968,1765436187.569770000
19968,1765436187.788320000
19968,1765436187.921300000
20064,1765436188.386760000
19968,1765436188.399370000
19872,1765436188.506830000
19872,1765436189.632580000
20160,1765436189.645830000
20064,1765436189.659440000
19392,1765436189.685300000
19968,1765436189.855170000
20064,1765436189.867560000
19968,1765436189.991470000
20064,1765436190.508770000
19968,1765436190.530430000
19968,1765436190.538680000
19968,1765436190.834660000
20064,1765436190.846580000
19968,1765436191.804920000
20064,1765436191.831000000
19968,1765436191.843750000
20064,1765436191.855580000
20064,1765436191.867770000
20064,1765436191.963790000
19968,1765436192.117770000
19968,1765436192.257560000
20064,1765436192.545790000
19968,1765436192.710760000
20064,1765436192.943360000
20064,1765436193.110860000
19968,1765436193.242830000
20064,1765436193.455230000
19968,1765436193.600600000
19968,1765436193.725660000
19968,1765436193.846940000
20064,1765436193.959750000
19872,1765436194.541810000
20160,1765436194.552910000
20064,1765436194.578320000
19968,1765436194.656750000
20064,1765436194.784340000
19968,1765436194.901740000
20064,1765436195.096180000
19968,1765436195.246150000
19968,1765436195.452550000
19584,1765436195.573240000
19968,1765436195.731490000
20064,1765436195.864920000
19968,1765436196.062830000
19968,1765436196.214230000
19968,1765436196.381690000
20064,1765436196.505800000
19872,1765436196.907550000
19872,1765436196.916650000
19968,1765436197.102380000
20064,1765436197.347220000
19968,1765436197.471560000
20064,1765436198.269930000
19968,1765436198.289230000
19968,1765436198.297340000
19968,1765436198.306940000
19968,1765436198.315030000
19296,1765436198.656500000
20064,1765436198.788050000
19968,1765436198.992180000
20064,1765436199.096480000
20064,1765436199.241550000
19872,1765436199.447580000
20064,1765436199.565300000
19968,1765436199.794330000
19968,1765436199.996500000
20064,1765436200.270600000
19968,1765436200.387300000
19968,1765436200.509850000
20064,1765436200.715610000
19968,1765436200.828550000
20064,1765436200.966270000
19968,1765436201.296470000
19968,1765436201.305620000
20064,1765436201.417760000
20064,1765436201.531770000
19968,1765436201.755330000
20064,1765436201.931820000
19968,1765436202.036590000
19968,1765436202.262200000
20064,1765436202.392740000
20064,1765436203.387130000
19968,1765436203.397460000
19968,1765436203.410470000
20064,1765436203.431740000
19968,1765436203.443480000
19968,1765436203.792830000
19968,1765436203.807570000
20064,1765436203.931990000
19968,1765436204.098470000
19968,1765436204.213740000
20064,1765436204.439240000
20064,1765436204.611510000
20064,1765436204.770240000
19968,1765436204.962400000
20160,1765436205.087020000
19872,1765436205.220140000
20160,1765436205.426280000
20064,1765436205.556090000
19968,1765436205.755180000
20064,1765436205.888120000
19968,1765436206.086560000
19968,1765436206.206410000
19968,1765436206.327610000
20064,1765436206.743660000
20160,1765436206.753510000
19968,1765436206.878010000
19968,1765436207.084180000
20064,1765436207.219540000
20064,1765436207.427930000
19968,1765436207.558500000
20064,1765436207.776620000
19968,1765436207.935050000
20064,1765436208.151460000
20064,1765436208.278000000
19968,1765436208.477490000
19968,1765436208.598080000
19968,1765436208.721490000
19968,1765436208.844010000
20064,1765436208.975800000
19968,1765436209.170060000
20064,1765436209.800560000
19968,1765436209.810650000
19776,1765436210.665950000
19968,1765436210.678820000
19968,1765436210.704160000
19968,1765436210.715000000
20064,1765436210.724130000
19968,1765436210.734630000
19968,1765436210.959140000
19968,1765436211.549190000
19680,1765436211.559010000
19968,1765436211.975110000
19968,1765436211.986370000
20064,1765436212.000090000
19968,1765436212.180880000
20064,1765436212.294300000
20064,1765436212.718990000
19968,1765436212.728670000
19968,1765436212.955300000
19968,1765436213.459870000
20064,1765436213.473590000
19968,1765436213.492500000
19968,1765436213.582000000
19968,1765436214.450190000
19968,1765436214.459870000
20064,1765436214.470140000
20064,1765436214.491530000
19968,1765436214.749040000
19968,1765436214.922160000
20064,1765436215.483380000
19968,1765436215.495040000
20160,1765436215.511580000
19968,1765436215.624750000
20064,1765436215.753470000
20064,1765436216.176140000
19968,1765436216.899620000
20064,1765436216.924450000
20064,1765436216.935160000
19968,1765436216.946370000
20064,1765436216.960650000
20064,1765436217.183340000
19968,1765436217.302220000
19968,1765436217.509170000
19968,1765436217.618500000
19968,1765436217.830560000
19968,1765436217.971160000
19968,1765436218.233350000
19968,1765436218.590380000
20064,1765436218.599050000
20064,1765436218.713790000
19968,1765436218.836830000
19968,1765436219.043400000
19968,1765436219.256120000
19968,1765436219.433240000
19968,1765436220.131870000
19968,1765436220.145180000
19968,1765436220.154890000
19968,1765436220.169190000
19968,1765436220.789050000
19968,1765436220.806560000
19968,1765436220.830330000
19968,1765436220.900230000
20064,1765436221.211070000
20064,1765436221.348840000
20064,1765436221.561880000
19968,1765436221.687200000
19968,1765436221.886640000
19968,1765436222.008090000
19968,1765436222.142750000
19968,1765436222.722330000
19968,1765436222.736100000
20064,1765436222.755550000
19968,1765436222.843940000
20064,1765436223.057070000
19968,1765436223.215420000
19968,1765436223.425990000
20064,1765436223.558620000
20064,1765436224.135840000
19968,1765436224.148060000
19968,1765436224.166900000
19968,1765436224.566050000
19968,1765436224.575660000
19968,1765436224.697600000
19968,1765436224.846860000
20064,1765436225.075650000
19968,1765436225.674170000
20064,1765436225.684360000
19968,1765436226.098930000
19968,1765436226.496520000
20064,1765436226.506330000
19968,1765436226.515160000
19968,1765436226.526550000
19968,1765436227.737070000
19968,1765436227.845700000
20064,1765436227.855390000
19968,1765436227.870490000
20064,1765436227.890910000
20064,1765436227.900990000
19968,1765436228.138030000
20064,1765436228.261900000
20064,1765436228.847730000
19872,1765436229.556470000
19968,1765436229.565120000
20064,1765436229.589100000
19968,1765436229.599800000
19968,1765436229.612000000
19968,1765436229.785950000
20064,1765436229.933610000
19968,1765436230.127550000
19968,1765436230.710670000
20064,1765436230.725430000
20064,1765436230.735770000
19968,1765436230.891170000
19968,1765436231.007330000
20064,1765436231.151870000
20064,1765436231.386560000
19968,1765436231.603840000
19968,1765436232.002280000
19968,1765436232.009940000
19776,1765436232.352000000
19968,1765436232.368210000
19968,1765436232.911310000
19968,1765436232.943750000
20064,1765436232.957050000
19968,1765436233.043100000
19968,1765436233.859920000
19968,1765436233.955110000
19968,1765436234.780930000
19968,1765436234.802860000
19968,1765436234.812610000
20064,1765436234.822290000
19968,1765436234.832090000
19968,1765436234.843840000
19968,1765436234.994730000
20064,1765436235.209200000
20064,1765436235.418000000
19968,1765436235.604790000
20064,1765436235.739630000
19968,1765436235.945890000
20064,1765436236.060120000
20064,1765436236.283980000
20064,1765436236.393680000
19968,1765436236.566520000
20064,1765436237.000730000
19968,1765436237.012380000
19968,1765436237.157450000
19968,1765436237.804760000
20064,1765436237.824070000
19968,1765436237.831670000
19584,1765436237.841790000
19968,1765436238.044980000
19872,1765436238.170720000
20064,1765436238.375070000
19968,1765436238.571790000
19968,1765436238.678280000
20064,1765436238.903000000
19968,1765436239.030520000
19872,1765436239.173330000
20064,1765436239.293280000
19968,1765436239.853920000
19968,1765436239.865190000
19968,1765436239.882530000
19968,1765436240.048970000
20064,1765436240.206630000
19968,1765436240.407020000
19968,1765436241.324170000
20064,1765436241.334360000
19968,1765436241.484480000
19968,1765436241.577470000
19968,1765436241.920420000
19968,1765436241.930160000
20064,1765436241.945400000
20064,1765436242.546380000
19968,1765436242.622040000
19968,1765436242.848620000
19968,1765436242.857300000
20064,1765436242.981710000
20064,1765436243.110280000
19968,1765436243.323840000
19968,1765436243.475400000
20064,1765436243.698730000
19968,1765436243.818410000
20064,1765436244.031610000
20064,1765436244.253890000
19968,1765436244.373180000
20064,1765436244.517550000
19968,1765436244.732150000
19968,1765436245.157230000
20064,1765436245.166940000
19968,1765436245.659170000
19968,1765436245.668590000
20064,1765436245.680220000
19968,1765436246.243940000
19968,1765436246.252110000
19968,1765436246.694420000
19968,1765436246.704210000
19968,1765436246.720480000
20064,1765436246.849320000
19872,1765436247.504280000
19968,1765436247.519590000
19968,1765436247.528260000
19968,1765436247.690100000
19296,1765436247.811070000
19968,1765436247.943630000
19968,1765436248.526340000
19968,1765436248.550850000
19872,1765436248.563600000
20064,1765436248.741830000
19968,1765436249.518840000
19968,1765436249.538560000
19968,1765436249.548050000
19968,1765436249.557350000
19968,1765436250.185640000
20064,1765436250.196880000
19968,1765436250.207650000
20064,1765436250.870340000
19968,1765436250.881080000
20064,1765436250.892230000
19872,1765436250.989160000
19968,1765436251.096130000
20064,1765436251.326880000
19968,1765436252.278060000
20064,1765436252.304010000
19968,1765436252.315320000
19776,1765436252.324460000
20256,1765436252.340140000
19968,1765436252.594180000
20064,1765436252.741410000
19968,1765436252.867940000
19968,1765436253.064380000
20064,1765436253.222320000
19968,1765436253.548260000
19968,1765436253.557570000
19968,1765436253.684550000
20064,1765436253.816180000
20160,1765436254.012760000
20064,1765436254.234550000
20352,1765436254.350790000
20064,1765436254.481560000
20064,1765436255.050640000
19968,1765436255.066610000
19968,1765436255.079830000
20064,1765436255.257610000
20064,1765436255.374750000
19968,1765436255.962700000
20064,1765436255.972280000
19968,1765436255.984560000
19968,1765436256.179470000
19968,1765436256.295980000
20064,1765436256.522090000
19968,1765436256.722180000
20064,1765436256.835570000
19968,1765436258.226160000
19968,1765436258.235800000
19872,1765436258.251580000
19968,1765436258.267880000
19968,1765436258.279530000
19968,1765436258.289180000
19968,1765436258.347920000
19968,1765436258.477400000
19968,1765436258.611430000
20064,1765436258.844410000
19968,1765436259.049410000
19968,1765436259.163120000
19968,1765436259.747060000
19872,1765436259.760300000
19968,1765436259.771130000
19968,1765436259.889640000
19968,1765436260.629130000
19968,1765436260.641440000
19968,1765436260.653100000
19968,1765436260.664850000
19968,1765436260.871020000
19968,1765436260.989980000
19968,1765436261.126830000
20064,1765436261.336190000
19968,1765436261.458500000
19968,1765436261.692880000
20064,1765436262.039800000
20064,1765436262.050540000
19968,1765436262.707720000
19968,1765436262.729630000
20064,1765436262.739830000
19968,1765436262.753270000
20064,1765436262.996850000
20064,1765436263.164950000
19968,1765436263.251810000
19872,1765436263.463090000
20064,1765436263.597960000
23424,1765436263.828470000
19968,1765436263.963570000
19968,1765436264.230210000
19872,1765436264.870270000
20064,1765436264.879400000
20064,1765436264.888010000
19968,1765436264.897530000
20064,1765436265.084860000
20064,1765436265.326500000
19968,1765436265.514570000
20064,1765436265.647620000
20064,1765436265.848370000
19968,1765436265.985670000
20064,1765436266.208950000
20064,1765436266.445540000
19968,1765436266.566250000
20064,1765436266.687380000
19968,1765436266.937610000
20064,1765436267.055090000
19968,1765436267.258150000
20064,1765436267.390580000
20064,1765436267.537720000
19968,1765436267.684310000
19968,1765436267.890320000
20064,1765436268.026190000
20064,1765436268.262160000
20064,1765436268.398850000
19968,1765436268.629500000
19968,1765436268.747670000
20064,1765436268.974790000
19968,1765436269.452520000
19968,1765436269.462370000
19968,1765436269.481750000
20064,1765436269.700080000
20064,1765436269.821600000
19968,1765436270.032320000
19968,1765436270.154770000
20064,1765436270.386830000
20064,1765436270.514900000
19968,1765436271.078410000
19968,1765436271.088030000
20064,1765436271.100760000
20064,1765436271.261150000
20064,1765436271.391420000
19968,1765436271.627790000
20064,1765436271.756120000
20064,1765436271.878760000
20064,1765436272.087770000
19968,1765436272.827700000
19968,1765436272.855040000
20064,1765436272.864750000
19968,1765436274.111520000
19968,1765436274.122320000
19968,1765436274.143580000
19968,1765436274.153220000
20064,1765436274.165350000
19968,1765436274.177640000
19968,1765436274.360330000
20064,1765436274.546700000
19872,1765436274.700900000
20064,1765436274.966560000
19872,1765436275.855050000
20064,1765436275.866210000
20064,1765436275.875810000
19968,1765436275.889490000
19968,1765436275.906260000
20064,1765436276.244330000
19968,1765436276.819720000
19968,1765436276.830890000
20064,1765436276.839920000
19968,1765436277.026060000
19968,1765436277.162470000
19968,1765436277.292690000
20064,1765436277.511370000
19968,1765436277.675750000
20064,1765436277.808100000
20064,1765436278.015140000
19968,1765436278.133140000
19776,1765436279.049840000
19968,1765436279.093130000
20064,1765436279.102750000
20064,1765436279.114570000
19968,1765436279.125310000
19968,1765436279.407510000
19968,1765436279.672190000
19872,1765436279.791020000
19968,1765436280.746270000
19968,1765436280.771850000
20064,1765436280.782560000
19968,1765436280.792250000
19872,1765436280.801320000
20064,1765436281.070090000
19968,1765436281.173570000
19968,1765436281.310760000
20064,1765436281.423100000
19968,1765436282.004370000
19968,1765436282.335380000
20064,1765436282.343510000
19968,1765436282.766790000
19968,1765436282.775840000
19968,1765436282.784900000
20064,1765436282.805100000
20064,1765436283.059390000
19968,1765436283.528330000
20064,1765436283.544890000
19968,1765436283.636020000
19968,1765436284.576370000
20064,1765436284.594020000
20064,1765436284.614970000
19872,1765436284.625310000
20064,1765436284.635080000
19872,1765436284.777260000
20064,1765436284.909310000
19968,1765436285.054740000
20064,1765436285.321400000
19968,1765436285.489060000
19968,1765436285.728580000
20064,1765436285.866490000
19968,1765436285.989640000
19968,1765436286.199050000
20544,1765436286.412010000
19968,1765436286.533480000
19968,1765436286.971270000
20064,1765436286.983580000
19872,1765436287.106630000
19968,1765436287.254150000
19968,1765436287.388280000
20064,1765436287.595040000
19872,1765436287.750050000
19968,1765436287.878420000
20064,1765436288.113900000
20064,1765436288.226850000
19968,1765436288.352630000
19968,1765436288.565510000
19968,1765436288.689270000
20064,1765436288.902020000
19968,1765436289.376430000
20064,1765436289.388970000
19872,1765436290.049580000
20064,1765436290.071060000
19584,1765436290.081290000
20064,1765436290.341950000
19968,1765436290.357850000
19968,1765436290.472580000
20064,1765436290.609360000
19968,1765436290.820090000
20064,1765436291.038930000
19968,1765436291.172060000
20064,1765436291.845640000
19968,1765436291.868810000
20064,1765436291.900050000
19968,1765436291.916670000
20064,1765436292.062330000
19968,1765436292.205480000
19872,1765436292.416930000
19968,1765436292.528520000
19968,1765436292.750880000
20064,1765436292.883750000
19584,1765436293.098140000
20448,1765436293.208390000
20064,1765436293.407970000
20064,1765436293.569970000
19968,1765436293.677730000
19872,1765436294.155900000
20064,1765436294.907990000
20064,1765436294.920230000
20064,1765436294.931400000
19872,1765436294.943620000
20064,1765436294.964000000
20064,1765436294.974300000
19968,1765436295.286310000
20064,1765436295.410870000
19968,1765436295.988000000
20064,1765436296.002260000
20064,1765436296.025210000
19008,1765436296.194600000
19968,1765436296.325390000
19872,1765436296.604340000
20064,1765436296.723200000
20064,1765436296.942960000
19968,1765436297.580800000
19968,1765436297.604070000
20064,1765436297.613690000
19968,1765436297.716490000
19872,1765436298.415610000
19968,1765436298.427260000
19968,1765436298.452110000
20064,1765436298.463310000
19968,1765436298.722070000
20064,1765436299.004050000
19968,1765436299.112370000
20064,1765436299.228250000
19872,1765436299.362350000
19872,1765436300.186990000
19968,1765436300.207980000
20160,1765436300.218150000
20064,1765436300.230030000
19968,1765436300.927190000
19968,1765436300.942220000
19968,1765436300.963000000
20064,1765436300.973020000
19968,1765436301.130940000
20064,1765436301.258180000
19968,1765436301.819730000
20064,1765436301.838520000
20064,1765436301.847560000
20064,1765436301.857140000
19968,1765436302.481100000
20064,1765436302.493170000
19968,1765436302.506390000
20064,1765436302.587790000
19968,1765436302.711100000
19968,1765436302.922330000
19968,1765436303.075740000
19968,1765436303.179410000
19872,1765436303.880580000
19968,1765436303.892000000
19968,1765436304.350620000
19968,1765436304.549070000
19968,1765436304.560290000
20064,1765436304.578170000
19968,1765436304.588650000
20064,1765436304.680340000
19968,1765436304.852800000
20064,1765436304.981660000
20064,1765436305.881140000
19968,1765436305.892050000
19968,1765436305.903410000
19968,1765436305.919120000
20064,1765436305.938170000
20064,1765436306.119310000
19776,1765436306.670360000
19968,1765436306.683010000
19968,1765436306.693960000
20064,1765436307.271500000
20064,1765436307.284680000
19968,1765436307.294370000
20064,1765436307.341370000
19872,1765436307.541750000
19776,1765436308.310310000
20064,1765436308.323030000
19968,1765436308.712410000
19968,1765436308.808010000
20064,1765436308.820010000
19968,1765436308.829620000
20064,1765436308.927610000
19968,1765436310.194190000
19872,1765436310.206850000
20064,1765436310.217540000
19872,1765436310.589980000
20064,1765436310.600770000
19968,1765436310.610630000
19872,1765436311.081720000
20064,1765436311.090980000
20064,1765436311.098700000
19872,1765436311.579370000
19968,1765436311.589430000
20064,1765436311.606080000
20064,1765436311.711490000
19968,1765436312.305460000
19968,1765436312.318060000
19968,1765436312.329110000
20064,1765436312.494390000
20064,1765436312.609500000
20064,1765436313.837170000
19968,1765436313.849160000
19968,1765436313.879880000
20064,1765436313.891000000
19968,1765436313.903120000
19968,1765436313.914350000
19872,1765436314.613320000
20064,1765436314.626060000
19968,1765436314.637680000
19968,1765436314.659390000
20064,1765436314.752580000
19968,1765436314.892860000
20064,1765436315.424620000
19968,1765436315.434500000
20064,1765436315.448250000
19968,1765436315.667070000
19392,1765436315.794160000
20640,1765436316.015740000
19968,1765436316.114810000
20064,1765436316.614980000
19968,1765436316.627150000
20064,1765436316.636280000
19872,1765436317.237100000
20064,1765436317.248210000
19968,1765436317.258000000
19968,1765436317.558980000
19968,1765436317.567380000
19776,1765436317.695600000
20064,1765436318.454780000
20064,1765436318.477110000
19968,1765436318.487660000
19968,1765436318.496990000
20064,1765436318.767270000
19968,1765436319.535250000
19968,1765436319.639170000
19968,1765436319.664430000
19872,1765436320.083570000
20064,1765436320.106440000
20064,1765436320.117320000
20064,1765436320.222250000
19872,1765436321.056640000
19968,1765436321.068780000
20064,1765436321.086580000
19968,1765436321.297930000
19872,1765436321.307960000
20064,1765436321.438710000
19968,1765436321.567960000
20064,1765436321.816080000
19968,1765436321.972020000
20064,1765436322.069320000
19968,1765436322.220590000
20064,1765436322.672970000
20064,1765436322.686840000
19968,1765436322.794750000
19968,1765436322.932900000
19968,1765436323.518850000
19968,1765436323.539840000
20064,1765436323.550460000
20064,1765436323.670510000
19968,1765436324.751830000
19968,1765436324.766860000
19968,1765436325.096330000
19968,1765436325.109460000
19968,1765436325.409600000
19968,1765436325.421060000
19968,1765436325.431690000
20064,1765436325.628690000
20064,1765436325.767940000
19968,1765436325.901960000
19872,1765436326.668240000
20064,1765436326.681650000
19872,1765436326.700560000
19968,1765436326.744530000
19968,1765436326.974770000
19968,1765436327.175110000
20064,1765436327.397040000
19968,1765436327.613710000
20064,1765436327.834800000
19872,1765436328.226250000
19968,1765436328.239190000
20160,1765436328.386310000
19968,1765436329.059050000
20064,1765436329.136080000
19968,1765436329.817560000
20160,1765436329.844570000
19968,1765436329.859830000
20064,1765436329.875210000
19968,1765436329.887450000
19872,1765436329.902510000
19968,1765436330.611520000
19872,1765436331.418510000
19968,1765436331.430250000
19968,1765436331.440100000
20064,1765436331.454450000
19872,1765436331.726860000
19968,1765436331.741200000
20064,1765436331.752240000
20064,1765436331.850690000
19968,1765436332.910160000
19968,1765436333.492380000
20064,1765436333.513950000
20064,1765436333.549600000
20064,1765436333.573860000
19968,1765436333.623350000
19968,1765436333.976930000
19968,1765436334.001960000
20064,1765436334.124170000
19872,1765436334.137000000
20064,1765436334.255750000
19968,1765436334.391220000
19968,1765436334.510830000
19968,1765436335.271240000
20064,1765436335.288170000
19968,1765436335.308080000
20064,1765436335.323290000
19872,1765436336.328500000
19968,1765436336.342690000
20064,1765436336.354850000
20064,1765436336.995840000
20064,1765436337.008710000
19968,1765436337.031660000
19968,1765436337.058780000
20064,1765436337.071400000
20064,1765436337.426470000
19968,1765436337.654950000
19968,1765436338.033680000
19968,1765436338.402180000
19872,1765436338.424310000
20064,1765436338.437480000
19872,1765436338.526590000
19968,1765436338.669850000
19968,1765436339.271580000
19968,1765436339.289090000
20064,1765436339.309560000
20064,1765436339.425350000
20064,1765436339.558500000
20064,1765436339.776590000
20064,1765436339.948300000
19968,1765436340.075050000
20064,1765436340.307410000
19968,1765436340.491630000
20064,1765436340.833260000
20064,1765436340.844390000
19968,1765436340.958770000
20064,1765436341.138010000
19968,1765436341.706010000
20064,1765436341.792530000
19968,1765436341.816920000
19968,1765436341.915500000
19968,1765436342.110150000
19968,1765436342.660070000
20064,1765436342.673230000
19968,1765436342.688960000
20064,1765436342.863560000
19968,1765436343.028080000
19968,1765436343.266510000
19968,1765436343.445160000
19968,1765436344.185470000
19968,1765436344.196650000
20064,1765436344.209760000
19968,1765436344.225400000
19872,1765436344.450070000
20064,1765436344.603030000
19968,1765436345.225920000
19968,1765436345.243330000
19968,1765436345.671750000
20064,1765436345.684450000
19968,1765436345.694260000
19968,1765436345.860840000
19968,1765436346.181590000
19968,1765436346.315770000
19968,1765436346.446530000
20064,1765436346.553720000
19968,1765436346.971860000
20064,1765436346.991500000
19872,1765436347.211940000
19968,1765436347.336800000
19968,1765436347.535080000
20064,1765436347.690190000
19968,1765436348.142250000
19968,1765436348.152990000
20064,1765436348.261010000
20064,1765436348.466110000
20064,1765436348.637000000
20064,1765436348.795090000
20064,1765436348.925940000
19968,1765436349.950810000
19968,1765436349.967380000
19968,1765436349.981050000
19968,1765436350.313930000
19872,1765436350.323670000
19872,1765436350.333360000
19968,1765436350.343990000
20064,1765436350.527220000
19968,1765436350.681260000
20064,1765436350.902500000
20064,1765436351.430650000
20064,1765436351.478760000
19968,1765436351.505540000
19968,1765436351.671090000
19968,1765436351.795490000
20736,1765436351.948740000
20064,1765436352.286410000
19968,1765436352.298570000
20064,1765436352.431230000
19968,1765436352.589290000
20064,1765436352.810850000
19968,1765436352.999820000
19968,1765436353.139900000
19968,1765436353.279090000
20064,1765436353.469100000
19968,1765436353.596850000
19968,1765436353.725820000
19872,1765436355.191670000
19968,1765436355.215050000
20064,1765436355.227250000
19968,1765436355.236910000
19680,1765436355.249640000
20352,1765436355.258450000
19968,1765436355.274370000
19968,1765436355.520950000
20064,1765436355.649190000
19968,1765436356.073330000
19968,1765436356.084920000
19968,1765436356.207620000
20064,1765436356.330470000
19968,1765436356.463060000
19968,1765436356.682600000
19968,1765436357.589160000
20064,1765436357.610760000
19872,1765436357.621860000
20064,1765436357.631990000
19968,1765436357.642140000
19968,1765436357.923290000
20064,1765436358.081060000
20736,1765436358.303210000
19968,1765436358.900780000
20064,1765436358.920470000
19968,1765436358.930050000
20064,1765436359.321070000
19968,1765436359.349210000
20064,1765436359.452630000
19968,1765436359.599040000
19968,1765436360.323150000
19968,1765436360.337890000
20064,1765436360.356090000
19968,1765436360.365690000
19968,1765436360.377350000
19968,1765436360.743750000
20064,1765436360.859760000
20064,1765436361.071840000
19968,1765436361.539550000
19968,1765436361.550190000
20064,1765436361.560280000
19968,1765436361.760600000
19968,1765436361.889640000
19968,1765436362.124140000
20064,1765436362.523140000
20064,1765436362.532710000
19968,1765436362.651380000
20064,1765436363.289840000
19968,1765436363.305590000
19968,1765436363.315430000
20064,1765436363.411570000
20064,1765436363.689260000
19968,1765436364.127220000
20064,1765436364.137550000
20160,1765436364.354380000
19872,1765436364.534440000
20064,1765436364.660820000
19968,1765436365.212530000
19968,1765436365.240830000
20064,1765436365.254500000
19872,1765436365.330190000
20064,1765436365.645130000
19968,1765436365.765610000
20064,1765436365.983340000
20064,1765436366.121890000
19968,1765436366.738550000
19968,1765436366.759030000
19968,1765436366.768740000
20064,1765436366.888980000
20064,1765436367.122230000
19968,1765436367.363260000
19968,1765436367.600440000
20064,1765436367.788190000
19872,1765436367.914590000
20160,1765436368.058310000
20064,1765436368.193710000
19968,1765436368.534730000
19968,1765436368.546490000
19968,1765436368.638870000
19968,1765436368.773820000
19968,1765436369.004750000
19968,1765436369.132700000
20064,1765436369.357790000
19968,1765436369.470800000
19968,1765436369.692220000
19968,1765436369.890420000
19968,1765436370.045850000
20064,1765436370.278320000
20064,1765436370.377370000
19968,1765436370.590200000
20736,1765436370.724830000
20064,1765436370.933880000
19968,1765436371.085180000
20064,1765436371.195990000
20064,1765436371.315180000
19968,1765436371.536160000
20064,1765436371.661650000
20064,1765436371.884910000
19968,1765436372.105950000
20064,1765436372.312320000
19968,1765436372.423450000
19968,1765436372.638890000
20064,1765436372.759070000
19968,1765436373.340520000
20064,1765436373.358770000
19872,1765436373.385720000
20064,1765436373.455710000
20064,1765436373.667600000
19968,1765436374.180370000
19968,1765436374.189970000
20064,1765436374.208400000
19968,1765436374.400530000
20064,1765436374.512720000
19968,1765436375.216690000
20064,1765436375.241280000
20064,1765436375.253050000
20064,1765436375.263110000
19968,1765436375.507580000
19968,1765436376.123190000
19968,1765436376.135910000
19872,1765436376.846090000
20064,1765436376.857830000
19872,1765436377.024820000
20160,1765436377.035570000
19968,1765436377.359740000
19968,1765436377.369070000
19968,1765436377.379350000
19968,1765436377.555940000
20064,1765436377.705650000
19968,1765436377.938880000
19968,1765436378.077710000
19968,1765436378.196630000
20064,1765436378.440740000
19968,1765436378.591810000
20064,1765436379.215350000
19968,1765436379.226980000
19968,1765436379.237810000
20064,1765436379.319200000
19968,1765436379.569290000
19968,1765436380.138640000
19968,1765436380.177510000
19968,1765436380.187660000
19968,1765436380.265220000
19968,1765436380.392060000
19968,1765436380.942850000
20064,1765436380.952740000
20064,1765436381.366200000
19968,1765436381.376820000
20064,1765436381.813200000
19968,1765436382.192580000
20064,1765436382.208710000
20064,1765436382.217680000
19968,1765436382.229030000
20064,1765436382.480360000
19968,1765436382.693640000
20064,1765436382.880770000
19968,1765436383.023340000
20064,1765436383.838030000
19968,1765436383.857990000
19968,1765436383.869080000
19968,1765436384.219850000
19968,1765436384.236200000
19968,1765436384.343410000
20064,1765436384.546450000
19968,1765436384.689080000
19968,1765436384.802100000
19968,1765436385.098340000
20064,1765436385.212750000
19968,1765436385.669350000
19968,1765436386.142390000
19968,1765436386.228240000
20160,1765436386.245410000
19968,1765436386.255550000
20064,1765436386.440510000
19968,1765436386.577610000
19968,1765436386.684740000
20064,1765436386.888780000
19968,1765436387.018250000
19968,1765436387.206160000
19488,1765436387.375940000
19968,1765436387.493610000
20064,1765436387.706300000
19968,1765436387.888340000
20064,1765436387.989370000
20064,1765436388.128050000
19968,1765436388.261100000
20064,1765436388.375320000
19968,1765436388.606130000
20064,1765436388.726520000
19968,1765436389.142000000
19872,1765436389.160060000
19968,1765436389.258390000
19968,1765436389.394070000
19968,1765436390.019430000
20064,1765436390.034190000
19968,1765436390.054850000
20064,1765436390.259290000
20064,1765436390.385760000
19968,1765436390.642250000
20064,1765436390.770080000
20064,1765436390.988020000
19968,1765436391.092100000
20064,1765436391.305520000
19968,1765436391.453610000
19968,1765436391.705150000
20064,1765436391.949160000
19968,1765436392.065860000
19968,1765436392.191780000
20064,1765436392.406860000
20064,1765436392.620920000
19968,1765436393.440640000
20064,1765436393.456440000
19968,1765436393.473710000
20064,1765436393.485780000
19872,1765436393.917730000
20544,1765436393.941280000
20064,1765436393.951910000
20064,1765436394.044990000
19968,1765436394.181820000
19968,1765436394.316820000
19968,1765436394.437070000
19968,1765436394.660730000
20160,1765436394.781790000
19872,1765436395.238030000
19968,1765436395.753220000
