Point_Count,System_Time_Unix
19968,1765436178.285030000
20160,1765436178.290200000
19968,1765436178.295330000
19968,1765436178.491490000
19968,1765436178.626550000
20064,1765436178.828350000
19776,1765436178.953600000
20256,1765436179.167600000
19968,1765436179.723810000
20064,1765436179.729100000
19968,1765436179.733630000
19968,1765436180.746870000
20064,1765436180.753980000
20064,1765436180.770810000
19968,1765436181.005770000
19968,1765436181.012130000
20064,1765436181.123940000
20064,1765436181.292570000
20064,1765436181.425850000
19968,1765436181.635420000
20064,1765436181.757100000
19968,1765436181.902810000
19968,1765436182.030550000
19968,1765436182.239360000
20064,1765436182.359220000
19968,1765436182.571940000
19968,1765436182.691270000
19968,1765436182.909170000
19968,1765436183.044870000
19968,1765436183.154710000
19968,1765436183.355440000
19968,1765436183.569700000
19968,1765436183.904060000
19968,1765436184.028050000
20064,1765436184.158630000
19968,1765436184.382820000
19968,1765436184.923990000
20064,1765436184.938700000
19872,1765436185.709870000
20064,1765436185.725670000
19968,1765436185.730800000
19968,1765436185.735460000
19872,1765436187.066720000
20064,1765436187.073870000
19968,1765436187.093040000
19968,1765436187.098660000
20064,1765436187.212670000
20064,1765436187.229170000
19968,1765436187.235380000
20064,1765436187.439240000
19968,1765436187.563710000
19968,1765436187.781170000
19968,1765436187.910700000
20064,1765436188.381980000
19968,1765436188.386760000
19872,1765436188.500330000
19872,1765436189.620870000
20160,1765436189.626240000
20064,1765436189.631070000
19392,1765436189.637180000
19968,1765436189.849150000
20064,1765436189.853660000
19968,1765436189.986900000
20064,1765436190.503470000
19968,1765436190.508770000
19968,1765436190.524910000
19968,1765436190.829250000
20064,1765436190.833880000
19968,1765436191.797770000
20064,1765436191.803920000
19968,1765436191.822870000
20064,1765436191.827380000
20064,1765436191.833050000
20064,1765436191.940120000
19968,1765436192.103030000
19968,1765436192.249250000
20064,1765436192.537650000
19968,1765436192.705820000
20064,1765436192.935750000
20064,1765436193.100650000
19968,1765436193.232770000
20064,1765436193.446850000
19968,1765436193.590620000
19968,1765436193.711760000
19968,1765436193.841560000
20064,1765436193.955150000
19872,1765436194.534220000
20160,1765436194.539800000
20064,1765436194.545330000
19968,1765436194.651270000
20064,1765436194.774210000
19968,1765436194.896700000
20064,1765436195.090920000
19968,1765436195.237090000
19968,1765436195.444700000
19584,1765436195.565730000
19968,1765436195.718970000
20064,1765436195.855950000
19968,1765436196.057570000
19968,1765436196.195770000
19968,1765436196.374400000
20064,1765436196.498670000
19872,1765436196.898900000
19872,1765436196.904050000
19968,1765436197.088300000
20064,1765436197.339050000
19968,1765436197.467210000
20064,1765436198.259750000
19968,1765436198.265880000
19968,1765436198.283160000
19968,1765436198.288230000
19968,1765436198.293260000
19296,1765436198.647960000
20064,1765436198.782510000
19968,1765436198.986560000
20064,1765436199.089500000
20064,1765436199.230450000
19872,1765436199.439700000
20064,1765436199.561750000
19968,1765436199.778400000
19968,1765436199.986610000
20064,1765436200.264390000
19968,1765436200.381240000
19968,1765436200.499960000
20064,1765436200.701890000
19968,1765436200.823180000
20064,1765436200.953450000
19968,1765436201.286110000
19968,1765436201.291890000
20064,1765436201.404430000
20064,1765436201.527590000
19968,1765436201.746550000
20064,1765436201.916400000
19968,1765436202.029310000
19968,1765436202.254280000
20064,1765436202.381720000
20064,1765436203.368990000
19968,1765436203.384840000
19968,1765436203.390670000
20064,1765436203.396310000
19968,1765436203.401590000
19968,1765436203.783390000
19968,1765436203.789790000
20064,1765436203.922870000
19968,1765436204.085760000
19968,1765436204.200100000
20064,1765436204.431450000
20064,1765436204.601630000
20064,1765436204.763050000
19968,1765436204.959070000
20160,1765436205.079990000
19872,1765436205.212680000
20160,1765436205.420370000
20064,1765436205.540320000
19968,1765436205.748590000
20064,1765436205.878930000
19968,1765436206.078870000
19968,1765436206.201740000
19968,1765436206.318310000
20064,1765436206.739880000
20160,1765436206.744700000
19968,1765436206.865730000
19968,1765436207.075570000
20064,1765436207.212620000
20064,1765436207.420180000
19968,1765436207.553080000
20064,1765436207.756360000
19968,1765436207.926100000
20064,1765436208.146790000
20064,1765436208.274410000
19968,1765436208.472790000
19968,1765436208.590230000
19968,1765436208.716810000
19968,1765436208.838750000
20064,1765436208.962910000
19968,1765436209.165670000
20064,1765436209.778300000
19968,1765436209.789820000
19776,1765436210.642970000
19968,1765436210.661150000
19968,1765436210.665950000
19968,1765436210.672180000
20064,1765436210.678820000
19968,1765436210.687430000
19968,1765436210.949910000
19968,1765436211.544360000
19680,1765436211.550940000
19968,1765436211.966460000
19968,1765436211.972020000
20064,1765436211.976630000
19968,1765436212.170600000
20064,1765436212.286090000
20064,1765436212.710310000
19968,1765436212.715930000
19968,1765436212.930770000
19968,1765436213.451520000
20064,1765436213.457020000
19968,1765436213.462050000
19968,1765436213.573110000
19968,1765436214.441030000
19968,1765436214.445640000
20064,1765436214.450700000
20064,1765436214.456340000
19968,1765436214.743460000
19968,1765436214.913310000
20064,1765436215.474280000
19968,1765436215.479450000
20160,1765436215.484900000
19968,1765436215.621460000
20064,1765436215.744700000
20064,1765436216.173080000
19968,1765436216.872570000
20064,1765436216.907230000
20064,1765436216.921860000
19968,1765436216.926980000
20064,1765436216.933090000
20064,1765436217.176740000
19968,1765436217.296590000
19968,1765436217.503960000
19968,1765436217.613630000
19968,1765436217.824190000
19968,1765436217.966610000
19968,1765436218.225750000
19968,1765436218.580660000
20064,1765436218.585760000
20064,1765436218.705660000
19968,1765436218.826680000
19968,1765436219.033660000
19968,1765436219.237440000
19968,1765436219.429520000
19968,1765436220.120050000
19968,1765436220.131870000
19968,1765436220.137490000
19968,1765436220.143640000
19968,1765436220.775940000
19968,1765436220.780820000
19968,1765436220.786530000
19968,1765436220.891470000
20064,1765436221.203000000
20064,1765436221.333340000
20064,1765436221.556360000
19968,1765436221.679470000
19968,1765436221.878300000
19968,1765436222.003460000
19968,1765436222.127280000
19968,1765436222.716170000
19968,1765436222.721790000
20064,1765436222.725880000
19968,1765436222.839640000
20064,1765436223.047990000
19968,1765436223.210300000
19968,1765436223.420490000
20064,1765436223.546490000
20064,1765436224.126070000
19968,1765436224.132190000
19968,1765436224.136860000
19968,1765436224.561980000
19968,1765436224.567050000
19968,1765436224.693580000
19968,1765436224.840680000
20064,1765436225.063490000
19968,1765436225.665030000
20064,1765436225.670130000
19968,1765436226.092290000
19968,1765436226.473480000
20064,1765436226.478880000
19968,1765436226.495980000
19968,1765436226.500780000
19968,1765436227.731170000
19968,1765436227.826890000
20064,1765436227.844180000
19968,1765436227.850340000
20064,1765436227.855390000
20064,1765436227.861360000
19968,1765436228.130480000
20064,1765436228.252130000
20064,1765436228.842120000
19872,1765436229.550890000
19968,1765436229.556470000
20064,1765436229.561040000
19968,1765436229.566650000
19968,1765436229.575350000
19968,1765436229.777380000
20064,1765436229.923860000
19968,1765436230.123470000
19968,1765436230.687330000
20064,1765436230.709670000
20064,1765436230.714250000
19968,1765436230.877420000
19968,1765436231.002660000
20064,1765436231.143790000
20064,1765436231.369590000
19968,1765436231.594800000
19968,1765436231.982400000
19968,1765436231.998140000
19776,1765436232.340890000
19968,1765436232.346480000
19968,1765436232.906430000
19968,1765436232.911830000
20064,1765436232.937100000
19968,1765436233.038230000
19968,1765436233.855870000
19968,1765436233.947980000
19968,1765436234.769800000
19968,1765436234.775380000
19968,1765436234.779930000
20064,1765436234.787630000
19968,1765436234.799810000
19968,1765436234.806440000
19968,1765436234.989580000
20064,1765436235.203870000
20064,1765436235.406550000
19968,1765436235.598880000
20064,1765436235.732980000
19968,1765436235.939790000
20064,1765436236.056040000
20064,1765436236.275350000
20064,1765436236.385590000
19968,1765436236.558900000
20064,1765436236.995570000
19968,1765436237.000730000
19968,1765436237.142600000
19968,1765436237.790940000
20064,1765436237.797110000
19968,1765436237.804760000
19584,1765436237.818360000
19968,1765436238.034350000
19872,1765436238.161410000
20064,1765436238.366880000
19968,1765436238.559710000
19968,1765436238.671080000
20064,1765436238.899460000
19968,1765436239.025150000
19872,1765436239.159440000
20064,1765436239.283880000
19968,1765436239.846660000
19968,1765436239.851390000
19968,1765436239.855950000
19968,1765436240.043840000
20064,1765436240.200460000
19968,1765436240.400740000
19968,1765436241.307900000
20064,1765436241.321610000
19968,1765436241.479940000
19968,1765436241.568550000
19968,1765436241.912840000
19968,1765436241.917910000
20064,1765436241.922550000
20064,1765436242.538210000
19968,1765436242.612450000
19968,1765436242.840930000
19968,1765436242.846600000
20064,1765436242.968550000
20064,1765436243.101660000
19968,1765436243.316650000
19968,1765436243.468270000
20064,1765436243.690200000
19968,1765436243.813300000
20064,1765436244.024300000
20064,1765436244.244140000
19968,1765436244.367410000
20064,1765436244.511660000
19968,1765436244.721050000
19968,1765436245.150690000
20064,1765436245.156230000
19968,1765436245.654030000
19968,1765436245.659170000
20064,1765436245.664390000
19968,1765436246.234610000
19968,1765436246.239510000
19968,1765436246.684290000
19968,1765436246.689820000
19968,1765436246.694420000
20064,1765436246.841130000
19872,1765436247.474190000
19968,1765436247.481820000
19968,1765436247.512420000
19968,1765436247.684000000
19296,1765436247.796870000
19968,1765436247.936930000
19968,1765436248.510590000
19968,1765436248.524810000
19872,1765436248.530920000
20064,1765436248.727580000
19968,1765436249.506060000
19968,1765436249.511660000
19968,1765436249.520270000
19968,1765436249.533210000
19968,1765436250.169290000
20064,1765436250.187650000
19968,1765436250.193240000
20064,1765436250.861740000
19968,1765436250.866270000
20064,1765436250.871360000
19872,1765436250.981150000
19968,1765436251.089030000
20064,1765436251.316930000
19968,1765436252.273840000
20064,1765436252.282620000
19968,1765436252.298480000
19776,1765436252.304510000
20256,1765436252.311250000
19968,1765436252.584520000
20064,1765436252.732320000
19968,1765436252.852320000
19968,1765436253.054140000
20064,1765436253.211170000
19968,1765436253.544230000
19968,1765436253.550270000
19968,1765436253.674430000
20064,1765436253.807860000
20160,1765436254.008310000
20064,1765436254.212730000
20352,1765436254.347240000
20064,1765436254.476410000
20064,1765436255.039480000
19968,1765436255.045590000
19968,1765436255.050640000
20064,1765436255.253550000
20064,1765436255.370170000
19968,1765436255.956170000
20064,1765436255.961690000
19968,1765436255.966760000
19968,1765436256.170740000
19968,1765436256.288120000
20064,1765436256.517060000
19968,1765436256.715720000
20064,1765436256.828470000
19968,1765436258.205860000
19968,1765436258.212940000
19872,1765436258.228710000
19968,1765436258.233260000
19968,1765436258.238360000
19968,1765436258.244010000
19968,1765436258.338170000
19968,1765436258.462590000
19968,1765436258.607550000
20064,1765436258.841170000
19968,1765436259.039240000
19968,1765436259.156890000
19968,1765436259.740440000
19872,1765436259.745530000
19968,1765436259.749600000
19968,1765436259.880580000
19968,1765436260.608660000
19968,1765436260.613270000
19968,1765436260.630660000
19968,1765436260.636270000
19968,1765436260.861900000
19968,1765436260.979370000
19968,1765436261.117730000
20064,1765436261.327250000
19968,1765436261.454470000
19968,1765436261.681660000
20064,1765436262.031120000
20064,1765436262.036710000
19968,1765436262.688760000
19968,1765436262.695380000
20064,1765436262.699930000
19968,1765436262.712930000
20064,1765436262.987350000
20064,1765436263.138270000
19968,1765436263.244800000
19872,1765436263.456470000
20064,1765436263.589740000
23424,1765436263.821370000
19968,1765436263.955970000
19968,1765436264.221190000
19872,1765436264.850350000
20064,1765436264.865710000
20064,1765436264.871260000
19968,1765436264.875780000
20064,1765436265.074620000
20064,1765436265.320050000
19968,1765436265.510370000
20064,1765436265.641510000
20064,1765436265.843810000
19968,1765436265.977520000
20064,1765436266.205890000
20064,1765436266.431240000
19968,1765436266.561140000
20064,1765436266.682310000
19968,1765436266.929490000
20064,1765436267.046430000
19968,1765436267.251070000
20064,1765436267.385040000
20064,1765436267.529120000
19968,1765436267.669550000
19968,1765436267.883100000
20064,1765436268.021100000
20064,1765436268.254500000
20064,1765436268.391930000
19968,1765436268.624610000
19968,1765436268.742600000
20064,1765436268.969710000
19968,1765436269.447110000
19968,1765436269.453530000
19968,1765436269.458260000
20064,1765436269.690160000
20064,1765436269.815810000
19968,1765436270.024710000
19968,1765436270.146800000
20064,1765436270.362560000
20064,1765436270.509620000
19968,1765436271.042540000
19968,1765436271.064010000
20064,1765436271.081430000
20064,1765436271.258110000
20064,1765436271.381800000
19968,1765436271.620720000
20064,1765436271.750510000
20064,1765436271.867740000
20064,1765436272.079680000
19968,1765436272.816060000
19968,1765436272.821590000
20064,1765436272.827700000
19968,1765436274.101850000
19968,1765436274.107690000
19968,1765436274.113110000
19968,1765436274.117960000
20064,1765436274.126480000
19968,1765436274.140060000
19968,1765436274.347770000
20064,1765436274.539760000
19872,1765436274.696830000
20064,1765436274.961940000
19872,1765436275.833350000
20064,1765436275.840960000
20064,1765436275.857150000
19968,1765436275.862180000
19968,1765436275.867720000
20064,1765436276.235800000
19968,1765436276.811710000
19968,1765436276.817390000
20064,1765436276.822240000
19968,1765436277.021280000
19968,1765436277.158900000
19968,1765436277.286620000
20064,1765436277.503260000
19968,1765436277.671540000
20064,1765436277.795700000
20064,1765436278.008470000
19968,1765436278.126340000
19776,1765436279.043530000
19968,1765436279.049330000
20064,1765436279.056540000
20064,1765436279.077430000
19968,1765436279.095160000
19968,1765436279.394770000
19968,1765436279.665100000
19872,1765436279.785000000
19968,1765436280.740110000
19968,1765436280.746270000
20064,1765436280.767270000
19968,1765436280.771850000
19872,1765436280.778510000
20064,1765436281.058300000
19968,1765436281.166010000
19968,1765436281.296680000
20064,1765436281.417480000
19968,1765436281.995240000
19968,1765436282.329280000
20064,1765436282.333850000
19968,1765436282.762650000
19968,1765436282.766790000
19968,1765436282.771820000
20064,1765436282.777350000
20064,1765436283.054310000
19968,1765436283.508340000
20064,1765436283.538460000
19968,1765436283.632480000
19968,1765436284.570290000
20064,1765436284.576370000
20064,1765436284.582410000
19872,1765436284.590620000
20064,1765436284.604520000
19872,1765436284.770930000
20064,1765436284.905020000
19968,1765436285.046730000
20064,1765436285.310180000
19968,1765436285.483410000
19968,1765436285.717620000
20064,1765436285.860650000
19968,1765436285.985050000
19968,1765436286.188390000
20544,1765436286.400680000
19968,1765436286.528460000
19968,1765436286.965640000
20064,1765436286.972270000
19872,1765436287.097130000
19968,1765436287.245840000
19968,1765436287.379530000
20064,1765436287.583840000
19872,1765436287.745490000
19968,1765436287.872320000
20064,1765436288.105270000
20064,1765436288.219240000
19968,1765436288.345600000
19968,1765436288.558290000
19968,1765436288.683510000
20064,1765436288.886490000
19968,1765436289.371310000
20064,1765436289.376430000
19872,1765436290.042530000
20064,1765436290.048060000
19584,1765436290.056320000
20064,1765436290.332880000
19968,1765436290.336960000
19968,1765436290.468030000
20064,1765436290.598850000
19968,1765436290.812900000
20064,1765436291.027260000
19968,1765436291.163940000
20064,1765436291.838090000
19968,1765436291.844120000
20064,1765436291.852680000
19968,1765436291.859240000
20064,1765436292.053080000
19968,1765436292.192150000
19872,1765436292.410000000
19968,1765436292.522910000
19968,1765436292.741010000
20064,1765436292.873050000
19584,1765436293.084070000
20448,1765436293.203840000
20064,1765436293.403340000
20064,1765436293.558020000
19968,1765436293.671120000
19872,1765436294.142680000
20064,1765436294.886250000
20064,1765436294.890750000
20064,1765436294.899390000
19872,1765436294.912050000
20064,1765436294.917130000
20064,1765436294.922230000
19968,1765436295.277790000
20064,1765436295.398240000
19968,1765436295.979790000
20064,1765436295.984910000
20064,1765436295.990540000
19008,1765436296.187940000
19968,1765436296.323190000
19872,1765436296.579960000
20064,1765436296.715550000
20064,1765436296.937790000
19968,1765436297.575720000
19968,1765436297.580800000
20064,1765436297.598540000
19968,1765436297.698680000
19872,1765436298.407520000
19968,1765436298.414590000
19968,1765436298.420120000
20064,1765436298.425730000
19968,1765436298.713880000
20064,1765436298.988420000
19968,1765436299.105730000
20064,1765436299.224690000
19872,1765436299.352320000
19872,1765436300.179290000
19968,1765436300.188020000
20160,1765436300.202880000
20064,1765436300.207980000
19968,1765436300.920040000
19968,1765436300.926190000
19968,1765436300.930800000
20064,1765436300.936980000
19968,1765436301.121740000
20064,1765436301.246490000
19968,1765436301.816120000
20064,1765436301.820730000
20064,1765436301.826590000
20064,1765436301.840430000
19968,1765436302.460910000
20064,1765436302.480080000
19968,1765436302.484690000
20064,1765436302.578310000
19968,1765436302.703740000
19968,1765436302.918580000
19968,1765436303.048780000
19968,1765436303.173230000
19872,1765436303.853620000
19968,1765436303.873500000
19968,1765436304.341030000
19968,1765436304.540880000
19968,1765436304.546820000
20064,1765436304.551710000
19968,1765436304.556770000
20064,1765436304.669450000
19968,1765436304.845740000
20064,1765436304.973040000
20064,1765436305.863860000
19968,1765436305.871480000
19968,1765436305.884660000
19968,1765436305.890810000
20064,1765436305.896110000
20064,1765436306.106520000
19776,1765436306.654870000
19968,1765436306.671870000
19968,1765436306.676470000
20064,1765436307.222290000
20064,1765436307.273030000
19968,1765436307.278630000
20064,1765436307.332690000
19872,1765436307.536690000
19776,1765436308.292390000
20064,1765436308.308100000
19968,1765436308.705830000
19968,1765436308.803360000
20064,1765436308.808560000
19968,1765436308.814430000
20064,1765436308.922750000
19968,1765436310.173090000
19872,1765436310.188120000
20064,1765436310.193170000
19872,1765436310.584400000
20064,1765436310.589980000
19968,1765436310.594040000
19872,1765436311.072040000
20064,1765436311.077190000
20064,1765436311.082720000
19872,1765436311.567890000
19968,1765436311.573810000
20064,1765436311.579370000
20064,1765436311.706020000
19968,1765436312.280660000
19968,1765436312.289290000
19968,1765436312.304460000
20064,1765436312.485670000
20064,1765436312.604970000
20064,1765436313.831550000
19968,1765436313.837700000
19968,1765436313.844570000
20064,1765436313.851170000
19968,1765436313.860360000
19968,1765436313.878880000
19872,1765436314.608760000
20064,1765436314.614330000
19968,1765436314.620950000
19968,1765436314.627570000
20064,1765436314.743860000
19968,1765436314.884070000
20064,1765436315.418470000
19968,1765436315.423080000
20064,1765436315.428150000
19968,1765436315.663190000
19392,1765436315.784580000
20640,1765436315.998550000
19968,1765436316.111310000
20064,1765436316.599410000
19968,1765436316.616480000
20064,1765436316.621540000
19872,1765436317.228300000
20064,1765436317.233060000
19968,1765436317.238680000
19968,1765436317.551390000
19968,1765436317.555920000
19776,1765436317.684000000
20064,1765436318.447200000
20064,1765436318.452780000
19968,1765436318.462860000
19968,1765436318.476100000
20064,1765436318.761030000
19968,1765436319.530350000
19968,1765436319.612230000
19968,1765436319.628350000
19872,1765436320.076270000
20064,1765436320.082570000
20064,1765436320.089670000
20064,1765436320.216290000
19872,1765436321.048520000
19968,1765436321.053120000
20064,1765436321.059150000
19968,1765436321.291820000
19872,1765436321.296390000
20064,1765436321.430510000
19968,1765436321.559280000
20064,1765436321.809420000
19968,1765436321.946040000
20064,1765436322.058680000
19968,1765436322.215900000
20064,1765436322.663740000
20064,1765436322.668890000
19968,1765436322.792190000
19968,1765436322.928840000
19968,1765436323.511770000
19968,1765436323.519850000
20064,1765436323.534770000
20064,1765436323.660700000
19968,1765436324.744780000
19968,1765436324.751280000
19968,1765436325.090240000
19968,1765436325.096330000
19968,1765436325.395150000
19968,1765436325.406590000
19968,1765436325.413120000
20064,1765436325.615860000
20064,1765436325.758460000
19968,1765436325.898140000
19872,1765436326.663190000
20064,1765436326.670290000
19872,1765436326.676100000
19968,1765436326.682650000
19968,1765436326.969240000
19968,1765436327.168560000
20064,1765436327.385600000
19968,1765436327.603210000
20064,1765436327.824530000
19872,1765436328.221100000
19968,1765436328.226250000
20160,1765436328.366730000
19968,1765436329.044700000
20064,1765436329.124750000
19968,1765436329.809380000
20160,1765436329.815010000
19968,1765436329.820080000
20064,1765436329.827330000
19968,1765436329.847100000
19872,1765436329.852710000
19968,1765436330.598930000
19872,1765436331.389760000
19968,1765436331.412850000
19968,1765436331.418510000
20064,1765436331.424570000
19872,1765436331.721650000
19968,1765436331.728870000
20064,1765436331.734440000
20064,1765436331.843050000
19968,1765436332.894690000
19968,1765436333.484430000
20064,1765436333.491370000
20064,1765436333.498160000
20064,1765436333.504620000
19968,1765436333.617030000
19968,1765436333.945450000
19968,1765436333.954950000
20064,1765436334.109810000
19872,1765436334.114810000
20064,1765436334.237160000
19968,1765436334.386380000
19968,1765436334.505210000
19968,1765436335.263190000
20064,1765436335.268440000
19968,1765436335.273370000
20064,1765436335.279280000
19872,1765436336.306300000
19968,1765436336.314900000
20064,1765436336.331210000
20064,1765436336.967510000
20064,1765436336.987530000
19968,1765436336.994100000
19968,1765436336.999510000
20064,1765436337.005670000
20064,1765436337.421870000
19968,1765436337.636310000
19968,1765436338.027080000
19968,1765436338.392440000
19872,1765436338.400170000
20064,1765436338.417140000
19872,1765436338.522110000
19968,1765436338.658400000
19968,1765436339.260090000
19968,1765436339.265730000
20064,1765436339.271040000
20064,1765436339.415240000
20064,1765436339.546220000
20064,1765436339.772950000
20064,1765436339.940240000
19968,1765436340.065120000
20064,1765436340.299830000
19968,1765436340.487280000
20064,1765436340.814980000
20064,1765436340.830770000
19968,1765436340.949250000
20064,1765436341.117300000
19968,1765436341.692440000
20064,1765436341.783920000
19968,1765436341.789490000
19968,1765436341.911280000
19968,1765436342.029010000
19968,1765436342.656530000
20064,1765436342.661580000
19968,1765436342.666630000
20064,1765436342.856450000
19968,1765436343.021160000
19968,1765436343.247100000
19968,1765436343.438090000
19968,1765436344.155030000
19968,1765436344.176460000
20064,1765436344.182530000
19968,1765436344.189040000
19872,1765436344.439240000
20064,1765436344.592940000
19968,1765436345.221360000
19968,1765436345.227420000
19968,1765436345.651480000
20064,1765436345.659570000
19968,1765436345.674810000
19968,1765436345.854060000
19968,1765436346.173500000
19968,1765436346.298480000
19968,1765436346.426750000
20064,1765436346.545510000
19968,1765436346.961550000
20064,1765436346.966600000
19872,1765436347.199310000
19968,1765436347.327370000
19968,1765436347.531030000
20064,1765436347.682550000
19968,1765436348.137190000
19968,1765436348.143250000
20064,1765436348.249310000
20064,1765436348.455060000
20064,1765436348.629160000
20064,1765436348.788040000
20064,1765436348.913290000
19968,1765436349.925440000
19968,1765436349.945140000
19968,1765436349.952320000
19968,1765436350.299220000
19872,1765436350.314940000
19872,1765436350.320080000
19968,1765436350.325780000
20064,1765436350.515570000
19968,1765436350.670890000
20064,1765436350.888880000
20064,1765436351.426520000
20064,1765436351.432160000
19968,1765436351.437730000
19968,1765436351.660270000
19968,1765436351.789870000
20736,1765436351.940170000
20064,1765436352.280350000
19968,1765436352.285870000
20064,1765436352.425440000
19968,1765436352.586200000
20064,1765436352.793760000
19968,1765436352.995330000
19968,1765436353.135280000
19968,1765436353.266740000
20064,1765436353.460430000
19968,1765436353.587840000
19968,1765436353.714540000
19872,1765436355.184930000
19968,1765436355.190640000
20064,1765436355.195500000
19968,1765436355.201140000
19680,1765436355.212010000
20352,1765436355.217110000
19968,1765436355.223200000
19968,1765436355.516770000
20064,1765436355.641340000
19968,1765436356.069680000
19968,1765436356.074850000
19968,1765436356.196130000
20064,1765436356.324400000
19968,1765436356.454450000
19968,1765436356.669090000
19968,1765436357.581930000
20064,1765436357.587980000
19872,1765436357.603960000
20064,1765436357.609730000
19968,1765436357.615300000
19968,1765436357.919750000
20064,1765436358.067170000
20736,1765436358.295110000
19968,1765436358.894520000
20064,1765436358.900780000
19968,1765436358.915440000
20064,1765436359.315680000
19968,1765436359.321070000
20064,1765436359.447580000
19968,1765436359.589740000
19968,1765436360.318090000
19968,1765436360.324170000
20064,1765436360.329030000
19968,1765436360.336880000
19968,1765436360.349510000
19968,1765436360.735060000
20064,1765436360.851930000
20064,1765436361.067250000
19968,1765436361.534440000
19968,1765436361.539550000
20064,1765436361.544310000
19968,1765436361.756690000
19968,1765436361.885110000
19968,1765436362.111860000
20064,1765436362.512760000
20064,1765436362.517920000
19968,1765436362.645790000
20064,1765436363.279270000
19968,1765436363.284300000
19968,1765436363.300550000
20064,1765436363.403010000
20064,1765436363.664080000
19968,1765436364.116980000
20064,1765436364.122240000
20160,1765436364.349290000
19872,1765436364.526390000
20064,1765436364.652250000
19968,1765436365.202360000
19968,1765436365.212530000
20064,1765436365.233750000
19872,1765436365.325800000
20064,1765436365.632250000
19968,1765436365.757120000
20064,1765436365.978870000
20064,1765436366.112170000
19968,1765436366.726880000
19968,1765436366.735630000
19968,1765436366.752330000
20064,1765436366.880870000
20064,1765436367.116080000
19968,1765436367.358210000
19968,1765436367.587180000
20064,1765436367.780100000
19872,1765436367.908830000
20160,1765436368.045550000
20064,1765436368.188120000
19968,1765436368.513850000
19968,1765436368.529650000
19968,1765436368.634810000
19968,1765436368.763270000
19968,1765436368.998340000
19968,1765436369.125560000
20064,1765436369.353740000
19968,1765436369.463830000
19968,1765436369.682990000
19968,1765436369.882730000
19968,1765436370.040230000
20064,1765436370.261680000
20064,1765436370.373340000
19968,1765436370.584310000
20736,1765436370.719760000
20064,1765436370.929770000
19968,1765436371.074460000
20064,1765436371.190160000
20064,1765436371.306570000
19968,1765436371.517240000
20064,1765436371.653490000
20064,1765436371.876350000
19968,1765436372.101620000
20064,1765436372.301300000
19968,1765436372.419320000
19968,1765436372.633330000
20064,1765436372.751980000
19968,1765436373.331970000
20064,1765436373.337990000
19872,1765436373.343050000
20064,1765436373.451900000
20064,1765436373.661970000
19968,1765436374.176340000
19968,1765436374.181880000
20064,1765436374.186660000
19968,1765436374.390810000
20064,1765436374.509600000
19968,1765436375.205580000
20064,1765436375.211300000
20064,1765436375.217690000
20064,1765436375.225230000
19968,1765436375.500930000
19968,1765436376.117660000
19968,1765436376.123730000
19872,1765436376.838600000
20064,1765436376.843420000
19872,1765436377.019060000
20160,1765436377.024820000
19968,1765436377.345110000
19968,1765436377.356190000
19968,1765436377.362250000
19968,1765436377.547410000
20064,1765436377.696120000
19968,1765436377.932080000
19968,1765436378.059370000
19968,1765436378.192140000
20064,1765436378.433070000
19968,1765436378.585160000
20064,1765436379.187630000
19968,1765436379.191740000
19968,1765436379.215350000
20064,1765436379.312880000
19968,1765436379.563230000
19968,1765436380.133080000
19968,1765436380.138640000
19968,1765436380.161380000
19968,1765436380.257870000
19968,1765436380.384790000
19968,1765436380.936790000
20064,1765436380.942850000
20064,1765436381.360090000
19968,1765436381.365190000
20064,1765436381.805620000
19968,1765436382.182840000
20064,1765436382.187570000
20064,1765436382.201670000
19968,1765436382.208710000
20064,1765436382.469570000
19968,1765436382.690420000
20064,1765436382.869710000
19968,1765436383.009120000
20064,1765436383.828120000
19968,1765436383.832950000
19968,1765436383.852320000
19968,1765436384.212770000
19968,1765436384.218340000
19968,1765436384.338880000
20064,1765436384.539020000
19968,1765436384.671790000
19968,1765436384.797710000
19968,1765436385.088060000
20064,1765436385.207950000
19968,1765436385.654710000
19968,1765436386.137760000
19968,1765436386.217090000
20160,1765436386.221700000
19968,1765436386.238320000
20064,1765436386.435920000
19968,1765436386.561930000
19968,1765436386.677760000
20064,1765436386.882790000
19968,1765436387.012340000
19968,1765436387.200670000
19488,1765436387.366930000
19968,1765436387.489070000
20064,1765436387.699110000
19968,1765436387.873530000
20064,1765436387.985270000
20064,1765436388.120880000
19968,1765436388.253740000
20064,1765436388.366130000
19968,1765436388.594770000
20064,1765436388.717860000
19968,1765436389.134360000
19872,1765436389.142000000
19968,1765436389.251880000
19968,1765436389.384400000
19968,1765436390.008590000
20064,1765436390.014370000
19968,1765436390.019430000
20064,1765436390.248850000
20064,1765436390.380040000
19968,1765436390.633610000
20064,1765436390.761290000
20064,1765436390.971940000
19968,1765436391.088580000
20064,1765436391.298400000
19968,1765436391.449580000
19968,1765436391.694640000
20064,1765436391.939540000
19968,1765436392.058090000
19968,1765436392.183170000
20064,1765436392.399680000
20064,1765436392.612420000
19968,1765436393.437090000
20064,1765436393.441650000
19968,1765436393.446220000
20064,1765436393.455260000
19872,1765436393.913270000
20544,1765436393.918750000
20064,1765436393.936240000
20064,1765436394.038190000
19968,1765436394.164940000
19968,1765436394.310020000
19968,1765436394.430340000
19968,1765436394.645370000
20160,1765436394.769470000
