Frame 2754: Points: 20064 | Time: 1763887145511544585 ns
Frame 2755: Points: 19968 | Time: 1763887145611753896 ns
Frame 2756: Points: 19776 | Time: 1763887145811811873 ns
Frame 2757: Points: 20064 | Time: 1763887146011365076 ns
Frame 2758: Points: 20064 | Time: 1763887146111538647 ns
Frame 2759: Points: 19968 | Time: 1763887146311799455 ns
Frame 2760: Points: 19968 | Time: 1763887146411538048 ns
Frame 2761: Points: 19968 | Time: 1763887146611728320 ns
Frame 2762: Points: 20064 | Time: 1763887146711507801 ns
Frame 2763: Points: 20064 | Time: 1763887146912354827 ns
Frame 2764: Points: 19968 | Time: 1763887147011815033 ns
Frame 2765: Points: 19968 | Time: 1763887147111843456 ns
Frame 2766: Points: 20064 | Time: 1763887147411402713 ns
Frame 2767: Points: 20064 | Time: 1763887147511729023 ns
Frame 2768: Points: 19872 | Time: 1763887147611832872 ns
Frame 2769: Points: 20064 | Time: 1763887147911475331 ns
Frame 2770: Points: 19968 | Time: 1763887148011747512 ns
Frame 2771: Points: 19968 | Time: 1763887148111789139 ns
Frame 2772: Points: 19968 | Time: 1763887148411715411 ns
Frame 2773: Points: 19968 | Time: 1763887148511595558 ns
Frame 2774: Points: 20064 | Time: 1763887148611776574 ns
Frame 2775: Points: 19968 | Time: 1763887148911708975 ns
Frame 2776: Points: 19968 | Time: 1763887149011890583 ns
Frame 2777: Points: 18624 | Time: 1763887149211458860 ns
Frame 2778: Points: 19968 | Time: 1763887149411318060 ns
Frame 2779: Points: 19968 | Time: 1763887149511396576 ns
Frame 2780: Points: 19968 | Time: 1763887149711554515 ns
Frame 2781: Points: 19872 | Time: 1763887149811523643 ns
Frame 2782: Points: 19968 | Time: 1763887150011827562 ns
Frame 2783: Points: 19776 | Time: 1763887150111896134 ns
Frame 2784: Points: 20064 | Time: 1763887150311529447 ns
Frame 2785: Points: 19968 | Time: 1763887150411553315 ns
Frame 2786: Points: 19968 | Time: 1763887150611780550 ns
Frame 2787: Points: 19968 | Time: 1763887150711624735 ns
Frame 2788: Points: 19968 | Time: 1763887150911768915 ns
Frame 2789: Points: 19968 | Time: 1763887151111554949 ns
Frame 2790: Points: 20064 | Time: 1763887151311522945 ns
Frame 2791: Points: 19968 | Time: 1763887151411766663 ns
Frame 2792: Points: 19968 | Time: 1763887151512315972 ns
Frame 2793: Points: 20064 | Time: 1763887151711507233 ns
Frame 2794: Points: 19968 | Time: 1763887151811838803 ns
Frame 2795: Points: 19968 | Time: 1763887152011812984 ns
Frame 2796: Points: 20064 | Time: 1763887152111527929 ns
Frame 2797: Points: 19968 | Time: 1763887152212801935 ns
Frame 2798: Points: 19680 | Time: 1763887152312021254 ns
Frame 2799: Points: 19968 | Time: 1763887152511519421 ns
Frame 2800: Points: 19776 | Time: 1763887152611589585 ns
Frame 2801: Points: 19968 | Time: 1763887152811552821 ns
Frame 2802: Points: 19776 | Time: 1763887152911875539 ns
Frame 2803: Points: 19872 | Time: 1763887153111692370 ns
Frame 2804: Points: 19968 | Time: 1763887153311599700 ns
Frame 2805: Points: 19488 | Time: 1763887153411533402 ns
Frame 2806: Points: 20064 | Time: 1763887153611528342 ns
Frame 2807: Points: 19776 | Time: 1763887153711854245 ns
Frame 2808: Points: 20064 | Time: 1763887153911487114 ns
Frame 2809: Points: 19872 | Time: 1763887154011833202 ns
Frame 2810: Points: 19968 | Time: 1763887154211770699 ns
Frame 2811: Points: 19968 | Time: 1763887154311510587 ns
Frame 2812: Points: 20064 | Time: 1763887154511565139 ns
Frame 2813: Points: 20064 | Time: 1763887154711520376 ns
Frame 2814: Points: 19968 | Time: 1763887154811596651 ns
Frame 2815: Points: 19968 | Time: 1763887155011727183 ns
Frame 2816: Points: 20064 | Time: 1763887155111655978 ns
Frame 2817: Points: 20064 | Time: 1763887155311465456 ns
Frame 2818: Points: 20064 | Time: 1763887155411515065 ns
Frame 2819: Points: 19968 | Time: 1763887155611791948 ns
Frame 2820: Points: 20064 | Time: 1763887155711558929 ns
Frame 2821: Points: 20064 | Time: 1763887155911471815 ns
Frame 2822: Points: 19872 | Time: 1763887156011548405 ns
Frame 2823: Points: 19968 | Time: 1763887156211636141 ns
Frame 2824: Points: 19872 | Time: 1763887156311547473 ns
Frame 2825: Points: 20064 | Time: 1763887156511434155 ns
Frame 2826: Points: 19488 | Time: 1763887156611519633 ns
Frame 2827: Points: 19872 | Time: 1763887156811762554 ns
Frame 2828: Points: 19968 | Time: 1763887156911408536 ns
Frame 2829: Points: 20064 | Time: 1763887157111438476 ns
Frame 2830: Points: 20064 | Time: 1763887157311483842 ns
Frame 2831: Points: 19872 | Time: 1763887157411577302 ns
Frame 2832: Points: 20064 | Time: 1763887157511398931 ns
Frame 2833: Points: 19968 | Time: 1763887157711438408 ns
Frame 2834: Points: 20064 | Time: 1763887157911513089 ns
Frame 2835: Points: 19968 | Time: 1763887158111846638 ns
Frame 2836: Points: 19872 | Time: 1763887158211595675 ns
Frame 2837: Points: 20064 | Time: 1763887158411597930 ns
Frame 2838: Points: 19584 | Time: 1763887158511819778 ns
Frame 2839: Points: 20352 | Time: 1763887158612865065 ns
Frame 2840: Points: 19968 | Time: 1763887158711566573 ns
Frame 2841: Points: 19968 | Time: 1763887158911569680 ns
Frame 2842: Points: 19968 | Time: 1763887159111529009 ns
Frame 2843: Points: 20064 | Time: 1763887159311481191 ns
Frame 2844: Points: 19968 | Time: 1763887159411493893 ns
Frame 2845: Points: 19968 | Time: 1763887159611564721 ns
Frame 2846: Points: 19968 | Time: 1763887159711820495 ns
Frame 2847: Points: 20064 | Time: 1763887159911461235 ns
Frame 2848: Points: 20064 | Time: 1763887160011566528 ns
Frame 2849: Points: 19968 | Time: 1763887160111626026 ns
Frame 2850: Points: 20064 | Time: 1763887160311515171 ns
Frame 2851: Points: 19968 | Time: 1763887160411835481 ns
Frame 2852: Points: 19968 | Time: 1763887160611575257 ns
Frame 2853: Points: 19968 | Time: 1763887160711588866 ns
Frame 2854: Points: 20160 | Time: 1763887160911381160 ns
Frame 2855: Points: 19872 | Time: 1763887161011828321 ns
Frame 2856: Points: 19968 | Time: 1763887161211832503 ns
Frame 2857: Points: 19872 | Time: 1763887161311612928 ns
Frame 2858: Points: 20064 | Time: 1763887161411487149 ns
Frame 2859: Points: 20064 | Time: 1763887161611463664 ns
Frame 2860: Points: 19968 | Time: 1763887161711382607 ns
Frame 2861: Points: 19968 | Time: 1763887161811350606 ns
Frame 2862: Points: 19968 | Time: 1763887162111566709 ns
Frame 2863: Points: 19968 | Time: 1763887162211543004 ns
Frame 2864: Points: 19968 | Time: 1763887162411468019 ns
Frame 2865: Points: 20064 | Time: 1763887162511534850 ns
Frame 2866: Points: 19872 | Time: 1763887162611497126 ns
Frame 2867: Points: 20160 | Time: 1763887162911404121 ns
Frame 2868: Points: 19968 | Time: 1763887163011904208 ns
Frame 2869: Points: 20064 | Time: 1763887163211478837 ns
Frame 2870: Points: 19968 | Time: 1763887163311593500 ns
Frame 2871: Points: 19968 | Time: 1763887163511620015 ns
Frame 2872: Points: 20064 | Time: 1763887163611612698 ns
Frame 2873: Points: 19968 | Time: 1763887163711661677 ns
Frame 2874: Points: 19968 | Time: 1763887163811534824 ns
Frame 2875: Points: 19968 | Time: 1763887163911510119 ns
Frame 2876: Points: 20160 | Time: 1763887164311342538 ns
Frame 2877: Points: 18816 | Time: 1763887164411816885 ns
Frame 2878: Points: 20064 | Time: 1763887164611456921 ns
Frame 2879: Points: 19968 | Time: 1763887164711654751 ns
Frame 2880: Points: 19968 | Time: 1763887164811631934 ns
Frame 2881: Points: 19968 | Time: 1763887165011612801 ns
Frame 2882: Points: 19968 | Time: 1763887165111533596 ns
Frame 2883: Points: 20064 | Time: 1763887165211438317 ns
Frame 2884: Points: 19968 | Time: 1763887165411504572 ns
Frame 2885: Points: 19968 | Time: 1763887165511435700 ns
Frame 2886: Points: 20064 | Time: 1763887165711552343 ns
Frame 2887: Points: 19872 | Time: 1763887165812379354 ns
Frame 2888: Points: 20064 | Time: 1763887166011729244 ns
Frame 2889: Points: 19872 | Time: 1763887166111703760 ns
Frame 2890: Points: 19968 | Time: 1763887166311566517 ns
Frame 2891: Points: 19968 | Time: 1763887166411450812 ns
Frame 2892: Points: 19968 | Time: 1763887166611551178 ns
Frame 2893: Points: 20064 | Time: 1763887166711450640 ns
Frame 2894: Points: 19968 | Time: 1763887166911523487 ns
Frame 2895: Points: 20064 | Time: 1763887167011430190 ns
Frame 2896: Points: 19968 | Time: 1763887167111642427 ns
Frame 2897: Points: 19968 | Time: 1763887167311487517 ns
Frame 2898: Points: 19968 | Time: 1763887167411428738 ns
Frame 2899: Points: 20064 | Time: 1763887167611441734 ns
Frame 2900: Points: 20064 | Time: 1763887167811421063 ns
Frame 2901: Points: 20064 | Time: 1763887167911498320 ns
Frame 2902: Points: 20064 | Time: 1763887168111547742 ns
Frame 2903: Points: 19968 | Time: 1763887168211558481 ns
Frame 2904: Points: 20064 | Time: 1763887168411525885 ns
Frame 2905: Points: 19872 | Time: 1763887168511603141 ns
Frame 2906: Points: 20064 | Time: 1763887168711644230 ns
Frame 2907: Points: 19872 | Time: 1763887168811637210 ns
Frame 2908: Points: 20064 | Time: 1763887168911620337 ns
Frame 2909: Points: 19968 | Time: 1763887169011681539 ns
Frame 2910: Points: 19968 | Time: 1763887169211396278 ns
Frame 2911: Points: 19968 | Time: 1763887169311415794 ns
Frame 2912: Points: 19968 | Time: 1763887169511702066 ns
Frame 2913: Points: 19968 | Time: 1763887169611583769 ns
Frame 2914: Points: 19968 | Time: 1763887169911438450 ns
Frame 2915: Points: 20064 | Time: 1763887170011342134 ns
Frame 2916: Points: 20064 | Time: 1763887170211375241 ns
Frame 2917: Points: 19968 | Time: 1763887170411590828 ns
Frame 2918: Points: 20064 | Time: 1763887170511522604 ns
Frame 2919: Points: 19968 | Time: 1763887170711486082 ns
Frame 2920: Points: 20160 | Time: 1763887170911397024 ns
Frame 2921: Points: 19872 | Time: 1763887171011675464 ns
Frame 2922: Points: 20064 | Time: 1763887171111457242 ns
Frame 2923: Points: 20064 | Time: 1763887171311457608 ns
Frame 2924: Points: 19872 | Time: 1763887171411529865 ns
Frame 2925: Points: 20160 | Time: 1763887171511341772 ns
Frame 2926: Points: 20064 | Time: 1763887171711481360 ns
Frame 2927: Points: 19968 | Time: 1763887171811586969 ns
Frame 2928: Points: 20064 | Time: 1763887172011529650 ns
Frame 2929: Points: 19872 | Time: 1763887172211614035 ns
Frame 2930: Points: 20064 | Time: 1763887172311409701 ns
Frame 2931: Points: 20064 | Time: 1763887172511624400 ns
Frame 2932: Points: 19872 | Time: 1763887172611691823 ns
Frame 2933: Points: 19872 | Time: 1763887172711903838 ns
Frame 2934: Points: 20064 | Time: 1763887172911487819 ns
Frame 2935: Points: 19968 | Time: 1763887173011575354 ns
Frame 2936: Points: 19968 | Time: 1763887173211596017 ns
Frame 2937: Points: 19968 | Time: 1763887173311513738 ns
Frame 2938: Points: 19872 | Time: 1763887173411412496 ns
Frame 2939: Points: 19968 | Time: 1763887173611487880 ns
Frame 2940: Points: 20064 | Time: 1763887173711631655 ns
Frame 2941: Points: 19968 | Time: 1763887173811537654 ns
Frame 2942: Points: 19968 | Time: 1763887173911477782 ns
Frame 2943: Points: 20064 | Time: 1763887174311561145 ns
Frame 2944: Points: 19968 | Time: 1763887174411635068 ns
Frame 2945: Points: 19968 | Time: 1763887174511581697 ns
Frame 2946: Points: 19968 | Time: 1763887174711618896 ns
Frame 2947: Points: 19968 | Time: 1763887174811498340 ns
Frame 2948: Points: 19968 | Time: 1763887175011337486 ns
Frame 2949: Points: 20064 | Time: 1763887175111354113 ns
Frame 2950: Points: 20064 | Time: 1763887175211465703 ns
Frame 2951: Points: 19968 | Time: 1763887175311562034 ns
Frame 2952: Points: 20064 | Time: 1763887175511468753 ns
Frame 2953: Points: 19968 | Time: 1763887175611557640 ns
Frame 2954: Points: 20064 | Time: 1763887175811431767 ns
Frame 2955: Points: 19968 | Time: 1763887175911609912 ns
Frame 2956: Points: 19872 | Time: 1763887176311678793 ns
Frame 2957: Points: 19968 | Time: 1763887176511586290 ns
Frame 2958: Points: 19968 | Time: 1763887176611456344 ns
Frame 2959: Points: 19968 | Time: 1763887176811566303 ns
Frame 2960: Points: 20064 | Time: 1763887176911552598 ns
Frame 2961: Points: 20064 | Time: 1763887177111429558 ns
Frame 2962: Points: 19968 | Time: 1763887177311492054 ns
Frame 2963: Points: 20064 | Time: 1763887177411432089 ns
Frame 2964: Points: 19968 | Time: 1763887177511485847 ns
Frame 2965: Points: 19968 | Time: 1763887177711688027 ns
Frame 2966: Points: 20064 | Time: 1763887177911421636 ns
Frame 2967: Points: 19872 | Time: 1763887178011560041 ns
Frame 2968: Points: 20064 | Time: 1763887178311523036 ns
Frame 2969: Points: 19968 | Time: 1763887178411646385 ns
Frame 2970: Points: 20064 | Time: 1763887178611547511 ns
Frame 2971: Points: 19968 | Time: 1763887178711631342 ns
Frame 2972: Points: 20064 | Time: 1763887178911488895 ns
Frame 2973: Points: 19872 | Time: 1763887179011569078 ns
Frame 2974: Points: 19872 | Time: 1763887179211543704 ns
Frame 2975: Points: 20064 | Time: 1763887179311501870 ns
Frame 2976: Points: 19968 | Time: 1763887179411609293 ns
Frame 2977: Points: 20064 | Time: 1763887179611430587 ns
Frame 2978: Points: 20064 | Time: 1763887179711518899 ns
Frame 2979: Points: 19968 | Time: 1763887179811606879 ns
Frame 2980: Points: 20064 | Time: 1763887180111488485 ns
Frame 2981: Points: 20064 | Time: 1763887180211541094 ns
Frame 2982: Points: 19968 | Time: 1763887180411574961 ns
Frame 2983: Points: 20064 | Time: 1763887180511529422 ns
Frame 2984: Points: 19968 | Time: 1763887180611553865 ns
Frame 2985: Points: 19968 | Time: 1763887180811619175 ns
Frame 2986: Points: 19872 | Time: 1763887181011624635 ns
Frame 2987: Points: 20064 | Time: 1763887181111478153 ns
Frame 2988: Points: 20064 | Time: 1763887181311424890 ns
Frame 2989: Points: 20064 | Time: 1763887181511524849 ns
Frame 2990: Points: 20064 | Time: 1763887181611636883 ns
Frame 2991: Points: 20160 | Time: 1763887181811419011 ns
Frame 2992: Points: 19968 | Time: 1763887181911732896 ns
Frame 2993: Points: 20160 | Time: 1763887182111468191 ns
Frame 2994: Points: 19776 | Time: 1763887182211671743 ns
Frame 2995: Points: 20928 | Time: 1763887182411705850 ns
Frame 2996: Points: 19872 | Time: 1763887182511511183 ns
Frame 2997: Points: 20064 | Time: 1763887182711450217 ns
Frame 2998: Points: 19968 | Time: 1763887182811544196 ns
Frame 2999: Points: 19584 | Time: 1763887183011549748 ns
Frame 3000: Points: 19968 | Time: 1763887183211625763 ns
Frame 3001: Points: 19968 | Time: 1763887183411594797 ns
Frame 3002: Points: 19968 | Time: 1763887183511518721 ns
Frame 3003: Points: 19968 | Time: 1763887183711670235 ns
Frame 3004: Points: 20064 | Time: 1763887183911447511 ns
Frame 3005: Points: 19968 | Time: 1763887184011565175 ns
Frame 3006: Points: 20064 | Time: 1763887184111461823 ns
Frame 3007: Points: 20064 | Time: 1763887184312397645 ns
Frame 3008: Points: 20064 | Time: 1763887184511571463 ns
Frame 3009: Points: 19872 | Time: 1763887184611537258 ns
Frame 3010: Points: 19968 | Time: 1763887184711399016 ns
Frame 3011: Points: 20064 | Time: 1763887184911470086 ns
Frame 3012: Points: 20064 | Time: 1763887185111479305 ns
Frame 3013: Points: 20064 | Time: 1763887185311580060 ns
Frame 3014: Points: 19488 | Time: 1763887185411662873 ns
Frame 3015: Points: 19968 | Time: 1763887185611538111 ns
Frame 3016: Points: 20064 | Time: 1763887185711492887 ns
Frame 3017: Points: 19968 | Time: 1763887185911609198 ns
Frame 3018: Points: 20064 | Time: 1763887186011478512 ns
Frame 3019: Points: 19968 | Time: 1763887186111765138 ns
Frame 3020: Points: 20064 | Time: 1763887186311740208 ns
Frame 3021: Points: 19968 | Time: 1763887186411664059 ns
Frame 3022: Points: 19968 | Time: 1763887186511564188 ns
Frame 3023: Points: 19968 | Time: 1763887186711731257 ns
Frame 3024: Points: 19584 | Time: 1763887186811594571 ns
Frame 3025: Points: 19968 | Time: 1763887187011589198 ns
Frame 3026: Points: 20064 | Time: 1763887187211513158 ns
Frame 3027: Points: 19968 | Time: 1763887187311625877 ns
Frame 3028: Points: 20064 | Time: 1763887187511520523 ns
Frame 3029: Points: 19968 | Time: 1763887187611609095 ns
Frame 3030: Points: 17568 | Time: 1763887187811494036 ns
Frame 3031: Points: 22464 | Time: 1763887187901161502 ns
Frame 3032: Points: 20064 | Time: 1763887188111508309 ns
Frame 3033: Points: 19968 | Time: 1763887188311564065 ns
Frame 3034: Points: 20064 | Time: 1763887188411499008 ns
Frame 3035: Points: 19968 | Time: 1763887188511719578 ns
Frame 3036: Points: 19872 | Time: 1763887188711783297 ns
Frame 3037: Points: 20160 | Time: 1763887188811425724 ns
Frame 3038: Points: 19968 | Time: 1763887189011650200 ns
Frame 3039: Points: 19968 | Time: 1763887189111616125 ns
Frame 3040: Points: 19968 | Time: 1763887189211560753 ns
Frame 3041: Points: 19872 | Time: 1763887189411705600 ns
Frame 3042: Points: 19968 | Time: 1763887189611763263 ns
Frame 3043: Points: 19968 | Time: 1763887189711548819 ns
Frame 3044: Points: 20064 | Time: 1763887189811420818 ns
Frame 3045: Points: 20064 | Time: 1763887190011857385 ns
Frame 3046: Points: 20064 | Time: 1763887190211491829 ns
Frame 3047: Points: 19968 | Time: 1763887190311553438 ns
Frame 3048: Points: 20160 | Time: 1763887190511519083 ns
Frame 3049: Points: 19968 | Time: 1763887190711843559 ns
Frame 3050: Points: 19968 | Time: 1763887190811605930 ns
Frame 3051: Points: 20064 | Time: 1763887191011448538 ns
Frame 3052: Points: 19968 | Time: 1763887191111645109 ns
Frame 3053: Points: 19968 | Time: 1763887191311591810 ns
Frame 3054: Points: 20064 | Time: 1763887191411468883 ns
Frame 3055: Points: 20064 | Time: 1763887191611608712 ns
Frame 3056: Points: 19968 | Time: 1763887191711613044 ns
Frame 3057: Points: 19872 | Time: 1763887191811588080 ns
Frame 3058: Points: 20064 | Time: 1763887191911483523 ns
Frame 3059: Points: 20064 | Time: 1763887192111489742 ns
Frame 3060: Points: 19968 | Time: 1763887192211534944 ns
Frame 3061: Points: 20064 | Time: 1763887192511601827 ns
Frame 3062: Points: 19872 | Time: 1763887192611556770 ns
Frame 3063: Points: 19968 | Time: 1763887192711579546 ns
Frame 3064: Points: 19968 | Time: 1763887192911603691 ns
Frame 3065: Points: 19968 | Time: 1763887193011505616 ns
Frame 3066: Points: 19968 | Time: 1763887193211547464 ns
Frame 3067: Points: 19968 | Time: 1763887193311598462 ns
Frame 3068: Points: 20064 | Time: 1763887193511476904 ns
Frame 3069: Points: 19968 | Time: 1763887193611610902 ns
Frame 3070: Points: 20064 | Time: 1763887193811479492 ns
Frame 3071: Points: 20064 | Time: 1763887194011560155 ns
Frame 3072: Points: 19968 | Time: 1763887194111685356 ns
Frame 3073: Points: 19968 | Time: 1763887194311662371 ns
Frame 3074: Points: 19968 | Time: 1763887194611607367 ns
Frame 3075: Points: 19968 | Time: 1763887194711800419 ns
Frame 3076: Points: 19968 | Time: 1763887194911675750 ns
Frame 3077: Points: 19968 | Time: 1763887195011652323 ns
Frame 3078: Points: 20064 | Time: 1763887195111514174 ns
Frame 3079: Points: 19968 | Time: 1763887195211587950 ns
Frame 3080: Points: 19968 | Time: 1763887195511628296 ns
Frame 3081: Points: 20064 | Time: 1763887195711484239 ns
Frame 3082: Points: 19968 | Time: 1763887195811588014 ns
Frame 3083: Points: 19968 | Time: 1763887196011650529 ns
Frame 3084: Points: 20064 | Time: 1763887196211507767 ns
Frame 3085: Points: 19968 | Time: 1763887196311676468 ns
Frame 3086: Points: 19968 | Time: 1763887196411603652 ns
Frame 3087: Points: 19968 | Time: 1763887196611623371 ns
Frame 3088: Points: 20064 | Time: 1763887196711694184 ns
Frame 3089: Points: 19968 | Time: 1763887196911825735 ns
Frame 3090: Points: 20064 | Time: 1763887197111567493 ns
Frame 3091: Points: 19968 | Time: 1763887197211658250 ns
Frame 3092: Points: 19872 | Time: 1763887197311615471 ns
Frame 3093: Points: 20064 | Time: 1763887197511515728 ns
Frame 3094: Points: 19872 | Time: 1763887197611570837 ns
Frame 3095: Points: 19968 | Time: 1763887197811623555 ns
Frame 3096: Points: 19968 | Time: 1763887197911684072 ns
Frame 3097: Points: 20064 | Time: 1763887198111503255 ns
Frame 3098: Points: 19872 | Time: 1763887198211638993 ns
Frame 3099: Points: 20064 | Time: 1763887198411502065 ns
Frame 3100: Points: 19968 | Time: 1763887198511630618 ns
Frame 3101: Points: 19968 | Time: 1763887198711517283 ns
Frame 3102: Points: 19968 | Time: 1763887198811534336 ns
Frame 3103: Points: 20160 | Time: 1763887198911601168 ns
Frame 3104: Points: 20064 | Time: 1763887199211649811 ns
Frame 3105: Points: 19872 | Time: 1763887199311673068 ns
Frame 3106: Points: 20064 | Time: 1763887199411535049 ns
Frame 3107: Points: 19968 | Time: 1763887199611679989 ns
Frame 3108: Points: 19968 | Time: 1763887199811648746 ns
Frame 3109: Points: 19968 | Time: 1763887200012090813 ns
Frame 3110: Points: 19968 | Time: 1763887200111649111 ns
Frame 3111: Points: 20064 | Time: 1763887200211573369 ns
Frame 3112: Points: 19968 | Time: 1763887200311552646 ns
Frame 3113: Points: 19968 | Time: 1763887200511658123 ns
Frame 3114: Points: 20064 | Time: 1763887200611598178 ns
Frame 3115: Points: 19968 | Time: 1763887200811567008 ns
Frame 3116: Points: 19872 | Time: 1763887201017225536 ns
Frame 3117: Points: 20064 | Time: 1763887201111616725 ns
Frame 3118: Points: 20064 | Time: 1763887201311660611 ns
Frame 3119: Points: 19968 | Time: 1763887201511716348 ns
Frame 3120: Points: 20064 | Time: 1763887201611511255 ns
Frame 3121: Points: 19968 | Time: 1763887201811513585 ns
Frame 3122: Points: 19968 | Time: 1763887201911627935 ns
Frame 3123: Points: 19968 | Time: 1763887202111644895 ns
Frame 3124: Points: 20064 | Time: 1763887202311575503 ns
Frame 3125: Points: 19968 | Time: 1763887202411664149 ns
Frame 3126: Points: 19872 | Time: 1763887202611662146 ns
Frame 3127: Points: 19872 | Time: 1763887202811711179 ns
Frame 3128: Points: 19968 | Time: 1763887202911597216 ns
Frame 3129: Points: 20064 | Time: 1763887203011521844 ns
Frame 3130: Points: 19968 | Time: 1763887203111622916 ns
Frame 3131: Points: 19968 | Time: 1763887203311740912 ns
Frame 3132: Points: 19968 | Time: 1763887203411621189 ns
Frame 3133: Points: 20064 | Time: 1763887203611567261 ns
Frame 3134: Points: 20064 | Time: 1763887203711806683 ns
Frame 3135: Points: 19968 | Time: 1763887203811635294 ns
Frame 3136: Points: 20064 | Time: 1763887203911574330 ns
Frame 3137: Points: 20064 | Time: 1763887204111673641 ns
Frame 3138: Points: 19968 | Time: 1763887204311689360 ns
Frame 3139: Points: 19968 | Time: 1763887204511717023 ns
Frame 3140: Points: 19968 | Time: 1763887204611608893 ns
Frame 3141: Points: 19968 | Time: 1763887204811648575 ns
Frame 3142: Points: 20064 | Time: 1763887204911615036 ns
Frame 3143: Points: 19968 | Time: 1763887205011727219 ns
Frame 3144: Points: 19968 | Time: 1763887205111702644 ns
Frame 3145: Points: 20064 | Time: 1763887205211568569 ns
Frame 3146: Points: 19968 | Time: 1763887205411666769 ns
Frame 3147: Points: 20064 | Time: 1763887205511591268 ns
Frame 3148: Points: 19968 | Time: 1763887205711669265 ns
Frame 3149: Points: 19968 | Time: 1763887205811603652 ns
Frame 3150: Points: 19968 | Time: 1763887206012173997 ns
Frame 3151: Points: 20064 | Time: 1763887206111772239 ns
Frame 3152: Points: 19968 | Time: 1763887206311666089 ns
Frame 3153: Points: 20064 | Time: 1763887206411580273 ns
Frame 3154: Points: 19968 | Time: 1763887206611678195 ns
Frame 3155: Points: 19968 | Time: 1763887206711746249 ns
Frame 3156: Points: 19968 | Time: 1763887206911753320 ns
Frame 3157: Points: 20064 | Time: 1763887207011575523 ns
Frame 3158: Points: 19968 | Time: 1763887207211681538 ns
Frame 3159: Points: 20064 | Time: 1763887207311605833 ns
Frame 3160: Points: 19968 | Time: 1763887207411730534 ns
Frame 3161: Points: 19968 | Time: 1763887207511760199 ns
Frame 3162: Points: 19968 | Time: 1763887207611573681 ns
Frame 3163: Points: 20064 | Time: 1763887207711601179 ns
Frame 3164: Points: 19968 | Time: 1763887208011692841 ns
Frame 3165: Points: 19968 | Time: 1763887208111620303 ns
Frame 3166: Points: 19968 | Time: 1763887208311850594 ns
Frame 3167: Points: 19968 | Time: 1763887208411800667 ns
Frame 3168: Points: 19968 | Time: 1763887208611674702 ns
Frame 3169: Points: 19968 | Time: 1763887208711771700 ns
Frame 3170: Points: 19968 | Time: 1763887208811624181 ns
Frame 3171: Points: 19968 | Time: 1763887209011626678 ns
Frame 3172: Points: 20064 | Time: 1763887209111656046 ns
Frame 3173: Points: 19968 | Time: 1763887209211719970 ns
Frame 3174: Points: 19968 | Time: 1763887209311744358 ns
Frame 3175: Points: 19968 | Time: 1763887209511625078 ns
Frame 3176: Points: 19968 | Time: 1763887209711709556 ns
Frame 3177: Points: 19968 | Time: 1763887209811665666 ns
Frame 3178: Points: 20064 | Time: 1763887209911595146 ns
Frame 3179: Points: 20064 | Time: 1763887210111839604 ns
Frame 3180: Points: 19968 | Time: 1763887210211727548 ns
Frame 3181: Points: 19968 | Time: 1763887210411671527 ns
Frame 3182: Points: 20064 | Time: 1763887210511653674 ns
Frame 3183: Points: 19968 | Time: 1763887210611702116 ns
Frame 3184: Points: 20064 | Time: 1763887210811570040 ns
Frame 3185: Points: 19968 | Time: 1763887210911686705 ns
Frame 3186: Points: 19968 | Time: 1763887211111770071 ns
Frame 3187: Points: 19968 | Time: 1763887211211636201 ns
Frame 3188: Points: 20064 | Time: 1763887211311614384 ns
Frame 3189: Points: 19968 | Time: 1763887211411734104 ns
Frame 3190: Points: 19968 | Time: 1763887211611775508 ns
Frame 3191: Points: 19296 | Time: 1763887211711723507 ns
Frame 3192: Points: 19968 | Time: 1763887211911690653 ns
Frame 3193: Points: 19968 | Time: 1763887212011669651 ns
Frame 3194: Points: 20160 | Time: 1763887212211596464 ns
Frame 3195: Points: 20928 | Time: 1763887212413285541 ns
Frame 3196: Points: 19968 | Time: 1763887212511728847 ns
Frame 3197: Points: 19872 | Time: 1763887212711725400 ns
Frame 3198: Points: 19968 | Time: 1763887212811610214 ns
Frame 3199: Points: 19968 | Time: 1763887213011632841 ns
Frame 3200: Points: 20064 | Time: 1763887213111682154 ns
Frame 3201: Points: 19968 | Time: 1763887213211716078 ns
Frame 3202: Points: 20064 | Time: 1763887213411660464 ns
Frame 3203: Points: 20064 | Time: 1763887213611718146 ns
Frame 3204: Points: 19968 | Time: 1763887213711725237 ns
Frame 3205: Points: 20064 | Time: 1763887213811670884 ns
Frame 3206: Points: 19968 | Time: 1763887214011702511 ns
Frame 3207: Points: 19968 | Time: 1763887214211726360 ns
Frame 3208: Points: 20064 | Time: 1763887214311667933 ns
Frame 3209: Points: 19968 | Time: 1763887214411759042 ns
Frame 3210: Points: 20064 | Time: 1763887214511735281 ns
Frame 3211: Points: 19968 | Time: 1763887214711776741 ns
Frame 3212: Points: 19968 | Time: 1763887214911810608 ns
Frame 3213: Points: 19968 | Time: 1763887215011705404 ns
Frame 3214: Points: 20064 | Time: 1763887215211607920 ns
Frame 3215: Points: 19968 | Time: 1763887215311749029 ns
Frame 3216: Points: 19968 | Time: 1763887215512051246 ns
Frame 3217: Points: 20064 | Time: 1763887215711678357 ns
Frame 3218: Points: 19968 | Time: 1763887215811807558 ns
Frame 3219: Points: 19968 | Time: 1763887215911755909 ns
